iteration_frequency,error_pattern_change,time_to_completion,self_evaluation_score,external_feedback_quality,task_complexity_level,engagement_depth,confidence_level,knowledge_transfer_success,consistency_score,abstract_signal_strength,response_latency_variability,intentional_error_flag,revisit_rate,vocabulary_expansion_count,feedback_revision_delay,surprise_tolerance_score,exploratory_task_deviation,self_explanation_count,output_compression_ratio,emotional_consistency_score,curiosity_level
4,0.27,321.92,3,2,10,0.13,0.21,1,0.79,0.42,0.72,0,7,5,661.84,0.31,0.45,0,0.24,0.81,0.46
4,-0.38,84.52,4,2,1,0.3,0.89,0,0.58,0.31,0.89,0,2,4,261.31,0.42,0.74,4,0.47,0.63,0.4
9,-0.26,203.92,1,1,6,0.84,0.5,0,0.78,0.06,0.51,0,8,1,1178.29,0.53,0.56,1,0.42,0.77,0.39
20,0.82,104.22,1,2,4,0.82,0.86,0,0.91,0.19,0.48,0,7,19,1084.42,0.19,0.38,4,0.69,0.92,0.45
10,0.23,311.15,4,2,10,0.6,0.01,0,0.93,0.16,0.45,0,0,15,247.3,0.4,0.36,0,0.22,0.99,0.55
7,-0.07,135.62,2,1,4,0.74,0.67,1,0.87,0.48,0.77,0,5,12,832.09,0.43,0.21,1,0.21,0.9,0.61
11,-0.98,28.31,3,0,1,0.36,0.91,1,0.51,0.55,0.14,0,7,6,630.25,0.58,0.67,2,0.63,0.51,0.2
0,-0.6,19.43,3,1,1,0.47,0.85,1,0.92,0.22,0.26,1,2,10,563.53,0.29,0.21,6,0.85,0.93,0.84
6,-0.96,71.4,3,0,3,0.55,0.81,0,0.55,0.02,0.68,0,6,20,644.44,0.31,0.29,0,0.79,0.64,0.5
6,-0.39,161.75,2,2,6,0.1,0.54,1,0.61,0.81,0.66,0,8,19,862.39,0.66,0.55,5,0.88,0.61,0.67
3,-0.71,26.99,2,1,2,0.55,0.87,1,0.4,0.19,0.38,0,5,10,841.86,0.48,0.55,5,0.6,0.39,0.5
1,0.53,167.52,5,1,4,0.55,0.49,1,0.9,0.85,0.29,0,2,10,0.0,0.79,0.66,5,0.25,0.85,0.5
4,0.7,120.16,5,3,5,0.68,0.55,0,0.77,0.21,0.08,0,7,19,12.19,0.72,0.62,4,0.06,0.69,0.24
20,0.5,184.86,3,3,7,0.73,0.4,0,0.6,0.52,0.18,0,5,16,542.24,0.3,0.57,5,0.69,0.66,0.47
15,-0.46,207.1,4,0,8,0.69,0.21,0,0.91,0.21,0.89,0,7,7,311.21,0.59,0.54,2,0.4,0.93,0.49
12,0.14,228.62,3,2,7,0.37,0.33,1,0.59,0.55,0.13,0,1,9,539.05,0.21,0.5,2,0.44,0.59,0.19
18,-0.92,151.93,5,2,4,0.19,0.71,0,0.8,0.43,0.47,0,6,11,0.0,0.46,0.42,2,0.8,0.77,0.05
12,-0.95,157.94,4,1,5,0.24,0.59,0,0.56,0.27,0.08,0,1,9,371.27,0.95,0.52,4,0.84,0.53,0.5
20,-0.84,277.42,3,1,9,0.36,0.43,0,0.74,0.1,0.07,0,0,17,531.84,0.75,0.28,1,0.2,0.8,0.76
8,-0.39,159.71,3,1,6,0.86,0.5,1,0.81,0.71,1.0,0,8,8,585.45,0.56,0.44,2,0.01,0.78,0.75
11,0.57,158.98,4,3,5,0.19,0.62,1,0.95,0.82,0.76,0,0,15,287.67,0.68,0.49,1,0.65,0.97,0.54
7,-0.55,168.58,2,3,7,0.64,0.39,1,0.66,0.23,0.59,0,8,14,897.85,0.56,0.35,3,0.72,0.72,0.33
2,-0.37,170.01,2,3,6,0.59,0.46,1,0.7,0.77,0.7,0,3,14,917.78,0.74,0.75,4,0.45,0.65,0.38
11,-0.72,56.29,2,2,1,0.7,0.97,0,0.46,0.94,0.01,0,10,11,825.49,0.39,0.31,3,0.34,0.44,0.25
12,0.53,257.35,5,2,7,0.66,0.37,0,0.95,0.33,0.02,1,0,4,72.35,0.7,0.26,7,0.15,0.97,0.36
20,0.6,289.81,5,3,10,0.72,0.18,0,0.75,0.98,0.2,0,6,2,51.3,0.58,0.55,1,0.53,0.72,0.61
3,-0.34,227.09,4,2,8,0.68,0.38,0,0.9,0.09,0.1,1,8,5,289.57,0.43,0.77,10,0.03,0.93,0.41
15,-0.95,286.52,2,0,10,0.7,0.07,1,0.69,0.91,0.39,0,3,7,837.61,0.4,0.49,4,0.29,0.81,0.3
14,-0.89,50.44,5,0,2,0.27,0.78,1,0.87,0.17,0.86,0,6,12,48.13,0.41,0.38,0,0.16,0.92,0.34
17,-0.16,70.37,1,3,3,0.87,0.81,1,0.39,0.96,0.87,0,2,6,1025.43,0.67,0.6,5,0.31,0.4,0.9
5,0.21,225.62,3,1,8,0.16,0.44,0,0.48,0.5,0.68,1,4,6,598.73,0.62,0.47,6,0.01,0.5,0.06
2,0.65,235.52,5,1,8,0.18,0.08,0,0.68,0.53,0.91,1,7,14,0.0,0.41,0.37,5,0.46,0.71,0.8
9,0.29,42.6,4,2,2,0.9,0.76,1,0.59,0.7,0.71,0,4,12,281.21,0.77,0.53,1,0.61,0.57,0.42
7,-0.64,185.01,5,3,7,0.4,0.5,0,0.71,0.46,0.91,0,2,18,49.35,0.24,0.33,5,0.1,0.69,0.37
7,0.77,33.46,2,2,1,0.72,1.0,1,0.62,0.88,0.54,0,10,2,813.1,0.86,0.49,5,0.7,0.62,0.18
15,-0.18,139.59,5,0,4,0.56,0.74,1,0.66,1.0,0.08,0,1,16,20.16,0.92,0.55,2,0.77,0.67,0.83
14,-0.67,221.63,2,0,7,0.73,0.55,1,0.89,0.46,0.07,1,10,14,854.35,0.37,0.47,10,0.38,0.83,0.86
6,-0.21,205.81,1,2,7,0.79,0.52,0,0.83,0.11,0.92,0,5,14,1258.92,0.55,0.54,0,0.48,0.89,0.39
17,0.31,14.64,4,1,2,0.61,0.79,0,0.48,0.47,0.28,0,2,5,299.55,0.64,0.19,4,0.84,0.47,0.67
5,-0.41,82.74,5,3,2,0.16,0.7,0,0.66,0.17,0.67,0,0,8,0.0,0.67,0.95,2,0.15,0.72,0.38
6,0.43,86.76,5,1,3,0.67,0.71,1,0.9,0.44,0.05,0,10,16,46.58,0.79,0.84,5,0.64,0.87,0.62
12,0.38,67.31,4,0,2,0.71,0.99,1,0.88,0.6,0.05,0,6,6,278.72,0.65,0.58,2,0.93,0.86,0.34
6,-0.82,154.02,4,0,4,0.77,0.76,1,0.82,0.99,0.34,1,3,2,200.59,0.78,0.61,5,0.22,0.78,0.72
5,-0.91,49.48,5,0,3,0.87,0.49,1,0.42,0.82,0.32,1,10,6,0.0,0.69,0.36,9,0.62,0.49,0.75
13,-0.76,214.1,2,0,7,0.51,0.41,1,0.69,0.36,0.17,1,6,20,892.01,0.8,0.2,8,0.32,0.69,0.33
14,-0.56,105.41,3,2,4,0.41,0.58,1,0.79,0.04,0.89,1,6,9,651.42,0.23,0.47,8,0.77,0.87,0.72
17,0.58,26.29,5,1,2,0.09,0.8,1,0.37,0.25,0.09,0,5,20,0.0,0.63,0.66,5,0.7,0.26,0.63
10,-0.65,72.64,3,3,3,0.84,0.67,1,0.86,0.07,0.02,0,9,14,604.9,0.8,0.46,5,0.38,0.87,0.53
16,0.17,76.73,1,1,4,0.52,0.79,0,0.86,0.02,0.76,0,1,9,1166.36,0.75,0.69,3,0.24,0.9,0.42
19,-0.84,129.59,2,2,4,0.51,0.68,1,0.8,0.5,0.2,0,6,6,965.59,0.86,0.46,1,0.64,0.86,0.54
14,0.48,328.11,3,1,10,0.72,0.15,0,0.73,0.28,0.64,0,0,16,637.52,0.79,0.41,3,0.79,0.73,0.36
0,-0.54,147.46,3,2,5,0.77,0.5,0,0.71,0.24,0.54,1,10,7,568.8,0.28,0.27,10,0.8,0.79,0.62
19,0.75,110.31,5,2,4,0.3,0.55,0,0.45,0.18,0.63,0,1,15,0.0,0.51,0.55,1,0.07,0.36,0.78
20,0.98,24.64,2,1,1,0.81,0.99,1,0.59,0.09,0.59,0,3,7,890.12,0.95,0.18,3,0.51,0.59,0.8
9,-0.67,133.77,2,1,8,0.76,0.48,0,0.56,0.42,0.61,0,4,9,812.69,0.89,0.79,5,0.58,0.52,0.49
8,0.72,148.17,4,0,4,0.86,0.76,1,0.53,0.95,0.36,0,6,5,303.69,0.18,0.43,3,0.47,0.6,0.22
19,0.47,244.75,2,3,9,0.32,0.35,0,0.44,0.02,0.38,0,1,9,885.27,0.6,0.48,1,0.6,0.44,0.3
5,-0.49,280.94,4,2,9,0.57,0.14,0,0.62,0.45,0.38,1,9,15,333.5,0.88,0.7,6,0.07,0.69,0.2
6,-0.69,215.95,2,0,8,0.53,0.15,0,0.71,0.01,0.5,0,5,15,771.94,0.4,0.37,3,0.4,0.69,0.79
11,-0.23,206.79,3,0,7,0.21,0.44,0,0.77,0.41,0.04,0,1,12,533.37,0.8,0.59,1,0.93,0.8,0.5
13,0.91,71.78,3,3,4,0.8,0.55,1,0.33,0.63,0.37,0,0,20,582.15,0.4,0.2,3,0.39,0.38,0.17
7,-0.04,135.8,3,0,4,0.56,0.64,0,0.51,0.7,0.65,1,4,19,504.66,0.51,0.5,10,0.46,0.55,0.82
8,-0.51,130.28,5,1,3,0.35,0.93,0,0.92,0.01,0.77,0,10,12,0.0,0.74,0.34,4,0.4,0.92,0.27
16,0.82,53.63,4,1,2,0.23,0.95,0,0.91,0.83,0.25,0,4,16,267.87,0.2,0.13,5,0.97,0.83,0.82
18,-0.38,223.35,4,0,7,0.42,0.48,0,0.84,0.11,0.57,0,5,4,249.13,0.66,0.1,1,0.27,0.87,0.9
9,-0.99,183.69,2,3,7,0.29,0.45,1,0.74,0.0,0.07,0,6,16,881.61,0.57,0.46,2,0.42,0.68,0.48
5,-0.65,147.52,2,1,7,0.21,0.44,1,0.5,0.2,0.18,0,1,14,762.9,0.77,0.71,1,0.57,0.41,0.43
6,-0.88,52.54,2,1,3,0.31,0.77,1,0.57,0.26,0.9,0,6,14,814.9,0.62,0.57,4,0.63,0.49,0.58
20,-0.67,60.48,3,0,2,0.16,0.61,0,0.46,0.38,0.28,0,5,0,541.13,0.65,0.36,3,0.59,0.44,0.55
3,-0.98,187.75,3,0,8,0.46,0.25,0,0.84,0.67,0.79,0,0,3,577.42,0.83,0.49,0,0.21,0.75,0.38
19,0.04,273.6,3,3,7,0.44,0.47,0,0.83,0.47,0.34,0,6,10,551.43,0.86,0.55,2,0.37,0.86,0.31
7,0.88,170.41,4,3,6,0.36,0.55,1,0.95,0.61,0.98,1,5,3,322.76,0.83,0.26,10,0.0,0.89,0.12
4,-0.95,218.31,1,2,7,0.14,0.62,1,0.67,0.95,0.75,0,3,11,1206.73,0.67,0.76,5,0.45,0.72,0.49
16,-0.17,216.5,2,0,8,0.15,0.41,0,0.86,0.99,0.96,1,5,0,834.48,0.75,0.16,5,0.63,0.89,0.12
14,-0.53,155.25,4,3,6,0.63,0.67,1,0.29,0.74,0.79,0,5,13,262.53,0.61,0.62,3,0.94,0.29,0.63
12,-0.41,89.13,2,1,2,0.72,0.69,1,0.86,0.87,0.88,0,8,1,928.62,0.91,0.47,0,0.13,0.79,0.41
17,0.97,164.53,4,1,5,0.53,0.63,1,0.31,0.9,0.96,0,7,17,236.96,0.57,0.37,1,0.24,0.36,0.43
2,-0.79,78.79,1,1,3,0.5,0.72,0,0.78,0.93,0.33,0,6,8,1137.99,0.41,0.48,2,0.22,0.69,0.11
3,0.33,198.92,5,3,8,0.57,0.3,1,0.88,0.09,0.69,0,3,18,0.0,0.59,0.66,4,0.77,0.86,0.48
20,-0.31,74.68,4,3,2,0.73,0.58,0,0.84,0.81,0.22,0,1,9,216.39,0.27,0.72,0,0.09,0.79,0.34
18,0.87,192.54,1,2,6,0.54,0.41,1,0.48,0.13,0.31,0,6,18,1225.07,0.96,0.73,2,0.74,0.56,0.29
18,0.07,27.54,4,3,1,0.9,0.88,0,0.58,0.32,0.37,0,10,4,321.77,0.77,0.42,4,0.52,0.52,0.68
7,-0.79,267.18,1,3,10,0.4,0.12,0,0.74,0.32,0.82,1,4,7,1162.24,0.38,0.52,8,0.5,0.67,0.36
19,-0.43,82.11,1,2,3,0.48,0.9,1,0.66,0.31,0.99,0,1,8,1164.65,0.85,0.67,5,1.0,0.7,0.44
15,0.26,265.26,2,3,10,0.6,0.01,1,0.53,0.29,0.97,1,0,10,818.92,0.62,0.26,10,0.15,0.51,0.32
7,0.4,148.31,1,1,4,0.58,0.76,1,0.8,0.86,0.73,0,4,5,1151.71,0.26,0.13,4,0.99,0.68,0.45
10,-0.16,189.06,4,2,7,0.37,0.29,1,0.77,0.76,0.39,1,8,9,239.69,0.79,0.54,6,0.28,0.85,0.77
12,-0.81,266.32,3,0,9,0.74,0.34,1,0.62,0.85,0.71,0,7,20,545.23,0.72,0.78,1,0.16,0.58,0.45
15,-0.42,285.12,2,1,8,0.54,0.35,0,0.66,0.22,0.75,0,10,0,862.6,0.79,0.45,4,0.36,0.58,0.13
4,-0.25,62.75,4,1,2,0.47,0.81,0,0.32,0.93,0.1,0,7,5,273.55,0.52,0.82,0,0.95,0.31,0.24
20,-0.32,270.33,4,1,9,0.75,0.33,0,0.81,0.63,0.4,0,0,3,325.91,0.76,0.87,3,0.24,0.76,0.34
19,0.91,167.39,4,0,5,0.77,0.5,1,0.62,0.78,0.86,0,10,12,284.2,0.34,0.36,5,0.28,0.54,0.7
11,-0.98,161.1,1,0,8,0.4,0.47,0,0.78,0.12,0.64,1,8,7,1237.88,0.7,0.62,9,0.02,0.8,0.38
15,-0.45,301.18,1,1,10,0.51,0.1,0,0.92,0.38,1.0,0,6,9,1125.08,0.47,0.41,0,0.57,0.93,0.38
2,0.43,148.39,5,1,6,0.74,0.44,1,0.53,0.41,0.7,1,6,17,104.96,0.42,0.48,9,0.82,0.52,0.32
2,0.04,227.2,5,0,8,0.09,0.29,0,0.84,0.75,0.21,0,10,3,35.07,0.48,0.77,4,0.18,0.88,0.48
0,0.11,107.28,3,0,3,0.44,0.93,1,0.76,0.04,0.58,1,10,5,502.57,0.45,1.0,7,0.09,0.78,0.21
2,0.96,10.0,5,2,1,0.28,0.84,0,0.82,0.36,0.54,0,6,0,58.88,0.79,0.42,0,0.25,0.87,0.23
9,0.32,260.09,4,1,9,0.34,0.35,1,0.93,0.58,0.7,0,8,11,290.67,0.72,0.84,4,0.61,0.95,0.32
3,0.33,167.08,1,1,4,0.14,0.71,0,0.81,0.04,0.14,0,3,4,1100.17,0.46,0.27,1,0.6,0.75,0.59
11,-0.45,297.13,5,3,10,0.15,0.07,1,0.69,0.07,0.25,0,6,20,106.4,0.52,0.26,3,0.9,0.74,0.39
2,0.89,235.55,4,1,8,0.57,0.22,1,0.64,0.54,0.07,0,4,20,233.69,0.76,0.53,1,0.7,0.76,0.71
18,0.31,189.34,5,1,6,0.49,0.65,1,0.61,0.42,0.15,0,6,12,0.0,0.83,0.49,4,0.03,0.61,0.33
2,-0.46,141.93,5,0,4,0.43,0.75,0,0.69,0.68,0.41,0,5,20,0.0,0.92,0.36,2,0.09,0.7,0.57
4,0.74,127.65,2,2,5,0.14,0.65,1,0.84,0.01,0.38,0,3,12,900.66,0.76,0.76,0,0.95,0.76,0.13
16,0.46,94.25,3,3,3,0.36,0.82,1,0.73,0.1,0.35,0,9,9,531.87,0.87,0.43,4,0.55,0.69,0.47
1,-0.66,11.99,4,1,2,0.43,0.73,1,0.89,0.35,0.74,0,8,17,259.31,0.93,0.52,3,0.59,0.93,0.83
18,-0.74,257.95,1,1,8,0.67,0.46,1,0.91,0.66,0.14,0,9,8,1116.64,0.87,0.3,5,0.05,0.86,0.23
7,0.36,195.29,4,3,6,0.56,0.56,1,0.84,0.18,0.99,0,7,16,326.75,0.65,0.4,3,0.29,0.76,0.5
7,-0.39,252.33,1,2,9,0.51,0.24,1,0.53,0.41,0.31,0,1,20,1099.08,0.66,0.44,5,0.08,0.52,0.95
2,-0.67,144.46,1,0,4,0.72,0.82,1,0.64,0.74,0.55,0,7,0,1090.43,0.52,0.19,3,0.96,0.62,0.53
4,-0.04,246.23,5,0,9,0.41,0.21,0,0.83,0.41,0.62,0,0,13,90.31,0.85,0.68,5,0.7,0.94,0.73
7,0.99,156.68,5,0,6,0.29,0.47,1,0.37,0.61,0.96,0,10,16,0.0,0.54,0.81,1,0.9,0.34,0.55
11,0.68,94.87,5,2,2,0.19,1.0,0,0.47,0.95,0.42,0,6,5,53.48,0.32,0.69,0,0.37,0.47,0.32
7,0.66,207.83,1,2,6,0.62,0.48,0,0.95,0.3,0.29,0,3,0,1131.23,0.41,0.67,4,0.74,1.0,0.84
6,0.85,208.52,5,0,7,0.1,0.45,1,0.85,0.94,0.89,1,7,1,18.53,0.79,0.22,9,0.36,0.84,0.43
10,-0.4,291.38,1,0,8,0.38,0.31,1,0.77,0.35,0.72,0,6,11,1152.29,0.84,0.41,3,0.01,0.8,0.21
6,-0.83,218.4,5,1,8,0.39,0.34,1,0.73,0.41,0.91,1,0,4,0.0,0.49,0.35,7,0.77,0.71,0.35
15,-0.21,94.7,3,2,4,0.59,0.66,0,0.96,0.43,0.18,0,4,3,613.32,0.73,0.55,5,0.99,0.95,0.51
5,-0.72,246.87,4,0,8,0.21,0.47,0,0.76,0.36,0.87,0,3,3,315.05,0.91,0.58,0,0.19,0.77,0.28
12,-0.16,78.89,3,0,3,0.32,0.78,1,0.32,0.16,0.2,0,7,8,500.72,0.33,0.35,3,0.12,0.41,0.14
15,0.6,243.67,2,2,9,0.37,0.27,1,0.63,0.75,0.78,0,6,16,881.23,0.51,0.62,5,0.73,0.63,0.93
4,-0.78,217.99,1,0,7,0.31,0.43,0,0.65,0.13,0.34,0,0,7,1128.92,0.7,0.84,2,0.05,0.61,0.72
19,0.47,181.94,4,3,7,0.37,0.5,1,0.85,0.29,0.49,0,6,7,344.3,0.8,0.59,5,0.62,0.91,0.42
5,-0.5,266.29,1,2,9,0.14,0.11,0,0.82,0.99,0.25,1,6,6,1192.88,0.35,0.75,5,0.47,0.9,0.08
19,-0.64,270.94,5,1,9,0.51,0.27,1,0.62,0.23,0.13,0,0,8,0.0,0.78,0.38,1,0.99,0.56,0.87
0,0.23,182.66,1,0,7,0.92,0.37,1,0.44,0.38,0.52,0,10,7,1155.74,0.65,0.49,3,0.22,0.43,0.7
1,0.02,187.78,1,2,8,0.4,0.28,0,0.85,0.11,0.36,0,5,13,1096.19,0.62,0.27,0,0.25,0.84,0.53
1,-1.0,70.26,3,1,3,0.09,0.72,0,0.52,0.29,0.28,1,9,3,615.31,0.85,0.42,7,0.43,0.49,0.19
11,-0.33,225.88,1,0,8,0.4,0.39,0,0.8,0.67,0.68,0,2,10,1169.35,0.29,0.61,2,0.36,0.81,0.2
16,0.21,305.88,2,2,10,0.7,0.22,1,0.86,0.21,0.38,0,1,4,899.86,0.54,0.57,4,0.63,0.85,0.2
1,0.17,145.19,2,1,2,0.53,0.87,1,0.8,0.7,0.93,0,1,17,970.68,0.84,0.98,2,0.62,0.75,0.66
6,0.07,221.9,2,0,8,0.25,0.38,1,0.47,0.13,0.42,0,4,17,797.19,0.63,0.7,2,0.98,0.36,0.93
20,0.43,281.35,4,0,8,0.71,0.44,1,0.59,0.48,0.52,0,8,0,294.4,0.57,0.59,2,0.17,0.46,0.41
9,-0.91,101.68,5,0,3,0.35,0.81,0,0.72,0.79,0.69,1,6,15,11.93,0.91,0.71,9,0.68,0.76,0.19
5,-0.12,43.98,5,3,2,0.46,0.95,1,0.83,0.56,0.39,1,9,8,0.0,0.79,0.56,5,0.21,0.93,0.45
18,-0.56,129.23,1,3,3,0.46,0.62,1,0.77,0.5,0.72,0,4,9,1135.73,0.78,0.2,2,0.85,0.81,0.6
17,-0.76,128.62,2,0,5,0.69,0.58,0,0.73,0.53,0.29,0,10,4,796.62,0.6,0.84,2,0.94,0.82,0.47
8,0.75,58.89,1,1,3,0.34,0.74,0,0.95,0.99,0.21,0,1,0,1168.28,0.64,0.39,5,0.65,0.89,0.89
11,-0.35,297.65,5,2,10,0.62,0.15,0,0.38,0.72,0.41,0,9,9,24.24,0.84,0.56,0,0.32,0.3,0.5
11,-0.56,10.0,3,1,1,0.74,0.9,1,0.63,0.26,0.02,0,10,18,647.62,0.99,0.38,5,0.11,0.58,0.71
20,-0.49,230.17,5,1,7,0.48,0.46,1,0.72,0.82,0.22,0,4,6,55.26,0.61,0.62,3,0.58,0.74,0.82
14,-0.54,94.77,4,2,3,0.69,0.65,1,0.55,0.15,0.48,0,7,5,195.33,0.73,0.53,1,0.46,0.54,0.43
18,-0.02,119.93,2,2,4,0.71,0.71,1,0.5,0.02,0.16,0,2,12,898.1,0.95,0.65,1,0.69,0.58,0.75
4,-0.86,55.58,2,3,2,0.4,0.86,1,0.68,0.91,0.97,0,1,16,852.18,0.61,0.94,0,0.14,0.68,0.81
3,-0.24,317.8,1,0,10,0.82,0.11,1,0.78,0.83,0.76,0,10,1,1153.23,0.56,0.61,0,0.13,0.86,0.63
4,0.88,177.05,5,0,5,0.38,0.56,0,0.75,0.79,0.01,0,1,17,0.0,0.59,0.5,2,0.74,0.8,0.48
6,-0.72,87.97,5,3,2,0.47,0.85,1,0.81,0.82,0.31,1,7,4,0.0,0.79,0.35,9,0.24,0.92,0.35
20,0.09,145.72,1,0,5,0.57,0.57,1,0.75,0.1,0.3,0,8,13,1156.15,0.82,0.58,1,0.14,0.73,0.66
7,-0.15,49.51,2,2,1,0.48,1.0,1,0.56,0.66,0.23,0,10,12,961.34,0.68,0.49,5,0.69,0.56,0.9
15,-0.66,74.63,1,1,2,0.84,0.99,0,0.68,0.1,0.96,0,5,2,1175.92,0.64,0.11,0,0.62,0.69,0.62
2,0.79,227.25,5,1,6,0.52,0.4,1,0.84,0.18,0.53,1,9,5,29.46,0.31,0.36,6,0.68,0.76,0.72
19,0.64,174.64,3,0,5,0.39,0.57,0,0.77,0.27,0.5,0,5,8,543.03,0.76,0.26,5,0.81,0.74,0.35
0,0.72,62.21,2,1,2,0.49,0.93,0,0.37,0.32,0.39,0,7,2,858.26,0.68,0.61,3,0.11,0.41,0.82
4,-0.82,158.66,2,1,5,0.89,0.59,1,0.75,0.77,0.35,1,7,13,855.57,0.42,0.41,8,0.48,0.87,0.11
20,-0.33,278.85,2,3,10,0.23,0.11,1,0.71,0.42,0.5,0,8,15,892.77,0.55,0.95,1,0.53,0.75,0.31
2,0.16,216.99,4,1,7,0.41,0.5,0,0.79,0.7,0.24,1,0,6,295.93,0.28,0.51,5,0.99,0.83,0.06
17,-0.05,164.4,2,0,6,0.26,0.34,0,0.64,0.06,0.35,0,2,9,934.69,0.52,0.98,4,0.46,0.64,0.4
7,-0.58,182.93,2,0,7,0.13,0.59,1,0.67,0.75,0.12,0,2,12,798.22,0.37,0.8,5,0.73,0.76,0.37
11,-0.89,139.42,1,0,7,0.66,0.5,1,0.68,0.48,0.59,0,2,0,1150.71,0.93,0.58,1,0.15,0.68,0.56
7,-0.85,41.01,5,3,2,0.71,0.85,1,0.79,0.15,0.18,0,2,16,63.06,0.53,0.79,2,0.7,0.81,0.54
13,0.45,209.92,4,0,8,0.62,0.24,0,0.48,0.29,0.16,0,10,1,323.75,0.31,0.28,1,0.6,0.37,0.44
5,-0.98,239.26,4,3,9,0.65,0.16,1,0.75,0.55,0.83,0,9,16,245.55,0.24,0.32,1,0.31,0.65,0.94
5,-0.46,227.89,1,3,7,0.42,0.49,0,0.45,0.98,0.13,0,3,12,1189.72,0.32,0.25,1,0.62,0.52,0.67
5,0.65,206.33,5,0,7,0.54,0.52,1,0.63,0.82,0.47,0,5,20,0.0,0.48,1.0,3,0.64,0.61,0.3
1,0.61,69.98,4,1,3,0.5,0.75,1,0.64,0.27,0.1,1,5,19,263.01,0.86,0.63,7,0.78,0.62,0.86
7,-0.44,10.0,5,0,1,0.79,0.98,1,0.68,0.07,0.6,0,4,6,0.0,0.47,0.38,5,0.55,0.73,0.46
7,-0.46,38.5,5,0,1,0.95,0.89,0,0.75,0.56,0.79,0,0,1,0.0,0.73,0.94,2,0.31,0.77,0.36
11,0.5,60.89,4,1,1,0.16,1.0,1,0.77,0.31,0.39,0,5,4,332.65,0.67,0.41,0,0.7,0.7,0.44
13,0.79,158.79,5,0,6,0.9,0.42,0,0.84,0.5,0.78,0,0,18,43.8,0.54,0.59,3,0.8,0.87,0.45
1,-0.42,262.55,2,3,10,0.41,0.18,1,0.86,0.08,0.63,0,3,6,851.52,0.78,0.64,5,0.81,0.77,0.85
5,0.99,85.89,5,2,3,0.47,0.97,1,0.96,0.45,0.13,0,4,11,0.0,0.54,0.67,3,0.62,1.0,0.06
12,-0.52,61.02,5,0,1,0.17,0.89,1,0.87,0.96,0.57,0,7,3,113.77,0.8,0.27,1,0.8,0.87,0.49
17,0.74,144.52,1,3,5,0.61,0.56,1,0.94,0.09,0.31,0,4,5,1060.64,0.4,0.35,4,0.07,0.88,0.18
11,-0.82,184.64,2,3,6,0.47,0.43,0,0.72,0.26,0.47,0,4,14,909.11,0.73,0.4,1,0.65,0.76,0.58
18,-0.02,31.22,3,2,2,0.74,0.97,0,0.66,0.4,0.86,0,10,4,570.76,0.4,0.75,4,0.44,0.57,0.32
10,-0.25,272.35,4,3,10,0.67,0.23,1,0.49,0.26,0.88,0,10,1,361.13,0.52,0.65,5,0.62,0.48,0.46
7,0.4,12.58,5,0,1,0.76,1.0,0,0.68,0.15,0.11,1,6,5,26.52,0.39,0.34,5,0.57,0.71,0.07
12,0.75,109.33,1,2,4,0.13,0.58,1,0.98,0.47,0.64,0,7,3,1099.3,0.86,0.23,5,0.09,1.0,0.5
12,0.54,90.73,2,3,2,0.24,0.77,0,0.8,0.33,0.32,0,9,15,766.92,0.71,0.71,5,0.21,0.83,0.37
3,-0.44,192.0,1,1,8,0.57,0.35,0,0.85,0.95,0.15,0,3,10,1171.77,0.57,0.46,4,0.57,0.92,0.38
1,0.87,200.25,3,3,7,0.11,0.54,0,0.87,0.98,0.21,0,3,0,631.92,0.91,0.32,5,0.95,0.87,0.59
8,-0.5,226.09,2,0,7,0.5,0.15,1,0.68,0.14,0.27,0,1,9,847.94,0.68,0.38,3,0.87,0.72,0.86
16,-0.57,231.37,3,1,7,0.47,0.34,0,0.7,0.83,0.09,0,6,10,635.03,0.43,0.82,2,0.96,0.65,0.73
6,-0.3,65.03,4,3,3,0.06,0.63,0,0.77,0.48,0.69,0,2,13,312.41,0.46,0.5,5,0.35,0.74,0.24
12,0.65,344.78,5,1,10,0.36,0.24,1,0.82,0.08,0.67,0,9,4,10.82,0.78,0.27,5,0.32,0.9,0.2
0,-0.7,173.69,4,1,6,0.53,0.4,1,0.63,0.5,0.32,0,10,13,249.54,0.73,0.31,5,0.26,0.64,0.46
14,0.89,82.95,2,3,1,0.19,0.88,1,0.77,0.64,0.58,1,0,6,802.78,0.85,0.33,6,0.75,0.74,0.68
17,0.55,195.52,5,3,7,0.18,0.4,1,0.54,0.22,0.21,1,3,18,5.85,0.35,0.33,7,0.96,0.54,0.74
0,-0.4,209.97,3,0,6,0.34,0.54,0,0.98,0.7,0.65,0,7,13,569.09,0.48,0.27,2,0.41,0.97,0.83
13,0.05,258.71,3,0,9,0.55,0.26,0,0.63,0.93,0.46,0,5,5,532.11,0.45,0.19,1,0.55,0.63,0.2
13,-0.24,236.37,4,2,9,0.57,0.09,1,0.83,0.7,0.94,1,1,2,259.5,0.18,0.53,5,0.81,0.79,0.84
20,-0.97,71.65,4,0,2,0.82,0.83,1,0.62,0.5,0.75,1,8,3,316.0,0.6,0.53,9,0.63,0.64,0.43
1,0.34,293.51,4,1,10,0.82,0.09,1,0.5,0.22,0.45,0,6,3,280.51,0.73,0.29,3,0.2,0.54,0.87
11,0.94,64.61,4,3,2,0.22,0.78,0,0.75,0.91,0.64,0,6,0,324.6,0.72,0.42,1,0.94,0.83,0.7
